lat,lon,timestamp,datetime,heart_rate,cadence,power
51.177485,3.933065,1525020688.0,2018-04-29 16:50:53,1,94,177
51.177485,3.933065,1525020689.0,2018-04-29 16:50:54,1,94,184
51.177485,3.933065,1525020690.0,2018-04-29 16:50:55,1,93,186
51.177485,3.933065,1525020691.0,2018-04-29 16:50:56,1,94,181
51.177485,3.933065,1525020692.0,2018-04-29 16:50:57,1,94,179
51.177485,3.933065,1525020693.0,2018-04-29 16:50:58,1,93,180
51.177485,3.933065,1525020694.0,2018-04-29 16:50:59,1,94,179
51.177485,3.933065,1525020695.0,2018-04-29 16:51:00,1,93,177
51.177485,3.933065,1525020696.0,2018-04-29 16:51:01,1,93,179
51.177485,3.933065,1525020697.0,2018-04-29 16:51:02,1,94,184
51.177485,3.933065,1525020698.0,2018-04-29 16:51:03,1,95,186
51.177485,3.933065,1525020699.0,2018-04-29 16:51:04,1,93,189
51.177485,3.933065,1525020700.0,2018-04-29 16:51:05,1,93,189
51.177485,3.933065,1525020701.0,2018-04-29 16:51:06,1,95,179
51.177485,3.933065,1525020702.0,2018-04-29 16:51:07,1,94,179
51.177485,3.933065,1525020703.0,2018-04-29 16:51:08,1,94,181
51.177485,3.933065,1525020704.0,2018-04-29 16:51:09,1,94,183
51.177485,3.933065,1525020705.0,2018-04-29 16:51:10,1,93,178
51.177485,3.933065,1525020706.0,2018-04-29 16:51:11,1,93,176
51.177485,3.933065,1525020707.0,2018-04-29 16:51:12,1,92,175
51.177485,3.933065,1525020708.0,2018-04-29 16:51:13,1,93,178
51.177485,3.933065,1525020709.0,2018-04-29 16:51:14,1,93,180
51.177485,3.933065,1525020710.0,2018-04-29 16:51:15,1,93,183
51.177485,3.933065,1525020711.0,2018-04-29 16:51:16,1,94,183
51.177485,3.933065,1525020712.0,2018-04-29 16:51:17,1,92,178
51.177485,3.933065,1525020713.0,2018-04-29 16:51:18,1,94,178
51.177485,3.933065,1525020714.0,2018-04-29 16:51:19,1,95,186
