timestamp,watts,bpm,cadence,speed,distance,altitude,temperature,latitide,longitude,torque,np,leftrightbalance,wattse
1525021988000,21,1,60,6.7020,6.7002,,,51.1774850000,3.9330650000,3,207,,
1525021989000,0,1,59,6.7584,6.7002,,,51.1774850000,3.9330650000,0,207,,
1525021990000,0,1,59,6.8158,6.9004,,,51.1774850000,3.9330650000,0,207,,
1525021991000,0,1,0,6.8449,6.7998,,,51.1774850000,3.9330650000,0,208,,
1525021992000,69,1,35,6.8449,6.8994,,,51.1774850000,3.9330650000,18,208,,
1525021993000,151,1,50,6.8705,6.8008,,,51.1774850000,3.9330650000,28,208,,
1525021994000,160,1,88,6.8705,6.8994,,,51.1774850000,3.9330650000,17,208,,
1525021995000,136,1,90,6.8963,6.9004,,,51.1774850000,3.9330650000,14,209,,
1525021996000,136,1,90,6.9769,7.0000,,,51.1774850000,3.9330650000,14,209,,
1525021997000,130,1,90,6.9769,7.0000,,,51.1774850000,3.9330650000,13,209,,
1525021998000,135,1,89,7.0323,7.0000,,,51.1774850000,3.9330650000,14,209,,
1525021999000,137,1,90,6.9486,7.0000,,,51.1774850000,3.9330650000,14,210,,
1525022000000,143,1,93,6.8963,6.8994,,,51.1774850000,3.9330650000,14,210,,
1525022001000,153,1,93,6.8705,6.9004,,,51.1774850000,3.9330650000,15,210,,
1525022002000,153,1,93,6.8926,6.7998,,,51.1774850000,3.9330650000,15,210,,
1525022003000,147,1,94,6.9486,7.0000,,,51.1774850000,3.9330650000,14,210,,
1525022004000,140,1,93,6.9486,6.9004,,,51.1774850000,3.9330650000,14,210,,
1525022005000,136,1,92,6.9788,7.0000,,,51.1774850000,3.9330650000,14,211,,
1525022006000,135,1,92,6.9486,7.0000,,,51.1774850000,3.9330650000,14,211,,
1525022007000,140,1,93,6.9486,6.8994,,,51.1774850000,3.9330650000,14,211,,
1525022008000,147,1,94,6.9486,7.0000,,,51.1774850000,3.9330650000,14,211,,
1525022009000,151,1,94,6.9486,6.9004,,,51.1774850000,3.9330650000,15,211,,
1525022010000,151,1,93,6.9486,7.0000,,,51.1774850000,3.9330650000,15,211,,
1525022011000,143,1,95,7.0016,7.0000,,,51.1774850000,3.9330650000,14,211,,
